Status ID,Customer ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Employee Related Cancellation,Product/Service Related Cancellation,Competitor Cancellation,Price Cancellation,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,State,City,Zip Code
XHMTLG6373,6142-VSJQO,2,Churned,Yes,1,90,4599,Attitude,Attitude of support person,1,0,0,0,PQLRUAKFA8322,No,0,1,Unknown/None,Yes,40.42,No,Yes,Cable,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.35,44.35,0.0,0,40.42,84.77000000000001,Female,27,Yes,No,Yes,Yes,3,PILBVA8668,California,Homeland,92548
EYFMCH1284,6437-UKHMV,2,Churned,Yes,1,91,3109,Attitude,Attitude of support person,1,0,0,0,RWYUNQGDG4159,No,0,7,Unknown/None,Yes,28.92,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,586.05,0.0,0,202.44,788.49,Female,31,No,No,No,No,0,PEPJNO6374,California,Moreno Valley,92557
XPWBRQ4259,1114-CENIM,1,Churned,Yes,1,84,5282,Other,Don't know,0,0,0,0,WSOXOZTFQ6336,No,0,54,Unknown/None,Yes,6.7,Yes,Yes,Cable,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.0,3092.65,0.0,0,361.8,3454.4500000000003,Male,43,No,No,No,Yes,2,TCASXR5235,California,San Jacinto,92582
VJREIR7312,6289-CPNLD,1,Churned,Yes,1,73,5374,Competitor,Competitor had better devices,0,0,1,0,FXFSGBGZC4963,Yes,3,33,Offer C,Yes,33.32,No,Yes,DSL,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,73.9,2405.05,0.0,0,1099.56,3504.61,Male,33,No,No,Yes,No,0,FSPEQL3776,California,Temecula,92591
TKGCKU6455,5536-SLHPM,2,Churned,Yes,1,79,4398,Competitor,Competitor made better offer,0,0,1,0,RIGBCJJRC4669,Yes,5,55,Unknown/None,Yes,19.41,Yes,Yes,Fiber Optic,4,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.75,4458.15,0.0,0,1067.55,5525.7,Female,38,No,No,Yes,No,0,HGMIZF7687,California,Temecula,92592
CVXVCU7664,8837-VVWLQ,1,Churned,Yes,1,81,4437,Other,Moved,0,0,0,0,IDEYTIISX1981,No,0,8,Unknown/None,Yes,32.31,No,Yes,Fiber Optic,6,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.95,668.4,0.0,0,258.48,926.88,Female,35,No,No,No,No,0,BUZOQO8819,California,Capistrano Beach,92624
XKOTLW8165,2696-NARTR,2,Churned,Yes,1,66,3634,Other,Moved,0,0,0,0,JQFAUVKMK7768,No,0,11,Unknown/None,Yes,44.94,No,Yes,Fiber Optic,25,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,926.25,0.0,0,494.34,1420.59,Male,40,No,No,No,No,0,ZZUHLD4776,California,Corona Del Mar,92625
TUMNSJ2747,7614-QVWQL,2,Churned,Yes,1,67,5375,Other,Moved,0,0,0,0,AIENZVWJD7734,Yes,2,49,Unknown/None,No,0.0,No,Yes,DSL,5,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,51.8,2541.25,0.0,50,0.0,2591.25,Male,57,No,No,Yes,No,0,YVRFSQ6648,California,Costa Mesa,92627
VTEBGB3255,1809-DMJHQ,1,Churned,Yes,1,85,4846,Competitor,Competitor had better devices,0,0,1,0,TVKNTVERT5687,No,0,5,Unknown/None,Yes,23.89,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,46.0,221.7,0.0,0,119.45,341.15,Female,56,No,No,No,Yes,1,UYUGSI8142,California,Newport Beach,92660
FKOSTG6776,6923-EFPNL,1,Churned,Yes,1,83,3865,Competitor,Competitor had better devices,0,0,1,0,WGPYKRCAV4424,No,0,4,Unknown/None,Yes,9.98,Yes,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.75,201.1,0.0,0,39.92,241.01999999999998,Male,39,No,No,No,No,0,ZNDGSU4636,California,Silverado,92676
CALYZB8783,9574-RKJIF,1,Churned,Yes,1,71,2792,Competitor,Competitor offered higher download speeds,0,0,1,0,WLYWACCRT4912,Yes,1,30,Offer C,Yes,28.85,Yes,Yes,Fiber Optic,6,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,94.4,2838.7,0.0,80,865.5,3784.2,Male,52,No,No,Yes,No,0,RJXZQG4522,California,Trabuco Canyon,92679
VXXRHK5226,2619-WFQWU,3,Churned,Yes,1,96,3208,Competitor,Competitor offered higher download speeds,0,0,1,0,GYAZVVBEP9688,No,0,1,Unknown/None,Yes,2.24,No,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.15,70.15,0.0,0,2.24,72.39,Female,34,No,No,No,No,0,ZMQYJH9826,California,Mission Viejo,92692
XBGGHO5411,0778-NELLA,1,Churned,Yes,1,95,5352,Competitor,Competitor offered higher download speeds,0,0,1,0,DDVFKHDIV4465,No,0,9,Unknown/None,No,0.0,No,Yes,DSL,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,34.7,296.1,0.0,0,0.0,296.1,Male,43,No,No,No,No,0,YJGZBG7772,California,Anaheim,92805
XNFTAP8669,4614-NUVZD,3,Churned,Yes,1,85,2075,Competitor,Competitor offered more data,0,0,1,0,CKICSRTTQ3433,No,0,1,Unknown/None,Yes,22.86,No,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.1,81.1,0.0,0,22.86,103.96,Female,53,No,No,No,No,0,MDSRZM5486,California,Anaheim,92807
RXEQLK6718,3803-KMQFW,3,Churned,Yes,1,78,3797,Attitude,Attitude of support person,1,0,0,0,QLTPLKPPS9555,Yes,1,1,Unknown/None,Yes,37.92,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.55,20.55,0.0,0,37.92,58.47,Female,25,Yes,No,Yes,Yes,2,PCVNTM7229,California,Brea,92821
QONJNO9985,6804-GDMOI,3,Churned,Yes,1,68,4183,Competitor,Competitor offered more data,0,0,1,0,RNIGHQAMK5697,No,0,61,Unknown/None,Yes,41.23,Yes,Yes,Fiber Optic,28,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.6,6428.4,0.0,0,2515.0299999999997,8943.43,Female,39,No,No,No,No,0,GUMAGI5693,California,Brea,92823
SLFPYI9284,9572-MTILT,1,Churned,Yes,1,81,4508,Competitor,Competitor made better offer,0,0,1,0,RLPLPNIZD4184,Yes,7,59,Unknown/None,Yes,49.31,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,106.75,6252.9,0.0,40,2909.29,9202.189999999999,Male,47,No,No,Yes,No,0,XBYOXJ8463,California,Fullerton,92833
YFYILO9123,9611-CTWIH,3,Churned,Yes,1,84,3591,Competitor,Competitor made better offer,0,0,1,0,TVEHYGCWL1516,No,0,3,Unknown/None,Yes,16.15,No,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.45,240.45,0.0,0,48.449999999999996,288.9,Female,56,No,No,No,No,0,NWLPLR7297,California,Garden Grove,92841
ZFNGQV2695,0329-GTIAJ,3,Churned,Yes,1,86,4330,Price,Price too high,0,0,0,1,UBRHGPQFB2397,No,0,3,Unknown/None,Yes,30.18,No,Yes,Fiber Optic,7,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.9,315.3,0.0,0,90.53999999999999,405.84000000000003,Female,40,No,No,No,No,0,OTCRJD6759,California,Garden Grove,92844
FKSWUN4597,6629-CZTTH,1,Churned,Yes,1,79,4629,Dissatisfaction,Product dissatisfaction,0,1,0,0,EHXPFPEMB2657,No,0,1,Unknown/None,Yes,48.22,No,Yes,Cable,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.7,55.7,0.0,0,48.22,103.92,Male,62,No,No,No,No,0,TLVDUN6969,California,Orange,92865
EMBCZQ6231,5364-EVNIB,2,Churned,Yes,1,75,5067,Dissatisfaction,Service dissatisfaction,1,1,0,0,SQVDNUVGU2372,No,0,13,Unknown/None,Yes,30.88,No,Yes,Fiber Optic,3,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8,973.45,0.0,0,401.44,1374.89,Male,61,No,No,No,No,0,TTECQC6974,California,Orange,92868
VOCVJB1367,5087-SUURX,3,Churned,Yes,1,66,2601,Dissatisfaction,Lack of self-service on Website,0,1,0,0,BHROHEWDF7115,Yes,1,18,Unknown/None,No,0.0,No,Yes,Cable,30,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.05,669.85,0.0,0,0.0,669.85,Female,46,No,No,Yes,No,0,DSSCNA2549,California,Yorba Linda,92887
LWUMTL3769,4929-BSTRX,1,Churned,Yes,1,79,2326,Price,Lack of affordable download/upload speed,0,0,0,1,GVEXJAORD6397,No,0,1,Unknown/None,Yes,1.59,No,Yes,Cable,14,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,53.55,53.55,0.0,0,1.59,55.14,Female,61,No,No,No,No,0,UZBKXV2525,California,Oxnard,93030
BGNBFF8382,2225-ZRGSG,1,Churned,Yes,1,95,6173,Price,Long distance charges,0,0,0,1,NUCDYKVYP6394,Yes,1,70,Offer A,Yes,5.48,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,93.9,6579.05,0.0,0,383.6,6962.650000000001,Female,38,No,No,Yes,No,0,VSATPM4434,California,Piru,93040
NGZJHG6112,5271-YNWVR,1,Churned,Yes,1,90,4610,Price,Extra data charges,0,0,0,1,ANXLRIRAZ5984,Yes,1,68,Offer A,Yes,23.67,Yes,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.15,7856.0,0.0,0,1609.5600000000002,9465.56,Male,48,No,No,Yes,No,0,UFOEZV4764,California,Santa Paula,93060
NLCWNO6412,6330-JKLPC,1,Churned,Yes,1,75,5119,Dissatisfaction,Product dissatisfaction,0,1,0,0,OJSUSWKUW3197,Yes,3,11,Offer D,Yes,11.5,Yes,Yes,Fiber Optic,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,896.9,0.0,0,126.5,1023.4,Male,42,No,No,Yes,No,0,QARLYA4325,California,Somis,93066
YVCXVE7811,4667-OHGKG,3,Churned,Yes,1,91,4266,Dissatisfaction,Service dissatisfaction,1,1,0,0,SOMKEMIUG7795,No,0,1,Unknown/None,Yes,49.2,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.3,19.3,0.0,0,49.2,68.5,Male,61,No,No,No,No,0,PMFLZC1979,California,Summerland,93067
QLNCVF4778,1660-HSOOQ,3,Churned,Yes,1,90,5338,Dissatisfaction,Lack of self-service on Website,0,1,0,0,VEKOTMYTE3462,No,0,1,Unknown/None,Yes,4.18,No,Yes,DSL,8,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.65,49.65,0.0,40,4.18,93.83000000000001,Male,60,No,No,No,No,0,GIKUPF3979,California,Santa Barbara,93105
NBPVPV6151,7253-UVNDW,3,Churned,Yes,1,83,2793,Dissatisfaction,Network reliability,0,1,0,0,LJAHPXDQX5876,No,0,46,Unknown/None,Yes,45.2,No,Yes,DSL,17,No,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,54.35,2460.15,0.0,0,2079.2000000000003,4539.35,Female,52,No,No,No,No,0,WZAKKC7778,California,Santa Barbara,93108
HSLWMY5151,7228-OMTPN,3,Churned,Yes,1,91,2456,Other,Don't know,0,0,0,0,ILNDVQBAC8777,No,0,4,Unknown/None,Yes,49.14,No,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.45,370.65,0.0,0,196.56,567.21,Male,32,No,No,No,No,0,VICPHQ1556,California,Santa Barbara,93110
FKEJIK3796,2344-JMOGN,2,Churned,Yes,1,72,3016,Other,Don't know,0,0,0,0,INNGPNHGS4743,Yes,1,9,Unknown/None,Yes,17.47,No,Yes,Fiber Optic,6,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.85,890.6,0.0,0,157.23,1047.83,Male,54,No,No,Yes,No,0,CSWBXX8338,California,Buttonwillow,93206
MGGGMQ2757,3799-ISUZQ,2,Churned,Yes,1,90,3296,Dissatisfaction,Poor expertise of online support,1,0,0,0,BDUCUPQDQ6484,Yes,9,7,Unknown/None,Yes,35.42,No,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.95,529.5,0.0,0,247.94,777.44,Male,49,No,No,Yes,No,0,MSBEHS6489,California,California Hot Springs,93207
DWUWMR5171,1794-HBQTJ,1,Churned,Yes,1,83,4207,Dissatisfaction,Poor expertise of phone support,1,0,0,0,KMUOIFIVP9542,No,0,1,Offer E,Yes,6.54,No,Yes,Cable,52,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.6,48.6,0.0,0,6.54,55.14,Female,22,Yes,No,No,No,0,AOOTNT8746,California,Corcoran,93212
QILOHW6845,4818-DRBQT,3,Churned,Yes,1,83,5189,Attitude,Attitude of support person,1,0,0,0,DXEJSUMRC1619,Yes,1,29,Offer C,Yes,26.03,Yes,Yes,Fiber Optic,47,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,2265.25,0.0,0,754.87,3020.12,Male,29,Yes,No,Yes,No,0,GRFVWB6861,California,Farmersville,93223
UBCQZZ7358,1320-HTRDR,2,Churned,Yes,1,79,5948,Attitude,Attitude of service provider,1,0,0,0,MMVFLIFCX7687,No,0,3,Offer E,Yes,47.51,Yes,Yes,Fiber Optic,85,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,220.6,0.0,0,142.53,363.13,Female,30,No,No,No,No,0,NYNLVM5394,California,Fellows,93224
FQULBT2725,1493-AMTIE,1,Churned,Yes,1,87,5394,Price,Long distance charges,0,0,0,1,RWVBQFVUZ3772,No,0,1,Offer E,Yes,10.98,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.2,20.2,0.0,0,10.98,31.18,Male,28,Yes,No,No,No,0,YICTMH4538,California,Ivanhoe,93235
JPCWNX6459,6424-ELEYH,1,Churned,Yes,1,65,3972,Competitor,Competitor had better devices,0,0,1,0,SDLXDWMVX1249,Yes,1,3,Offer E,Yes,35.18,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.75,229.5,0.0,0,105.53999999999999,335.03999999999996,Female,39,No,No,Yes,No,0,IZZOML3469,California,Lebec,93243
KYXPLN1182,4391-RESHN,1,Churned,Yes,1,93,5963,Competitor,Competitor had better devices,0,0,1,0,AAGWGFMXQ2638,No,0,23,Offer D,Yes,16.28,Yes,Yes,Fiber Optic,2,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.05,2470.1,0.0,0,374.44000000000005,2844.54,Male,49,No,No,No,No,0,TZHJBJ5598,California,Lemon Cove,93244
SPMXTA6496,6821-BUXUX,1,Churned,Yes,1,65,2110,Competitor,Competitor made better offer,0,0,1,0,DAMAAGUJU7399,No,0,13,Offer D,Yes,17.02,Yes,Yes,Fiber Optic,41,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.65,1244.5,0.0,0,221.26,1465.76,Female,28,Yes,No,No,No,0,SMUQQR5629,California,Temecula,92592
QVGRYK9968,9801-GDWGV,2,Churned,Yes,1,83,4811,Competitor,Competitor made better offer,0,0,1,0,SHYUBUIBQ9511,No,0,39,Offer C,Yes,34.74,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.45,3994.45,0.0,0,1354.8600000000001,5349.3099999999995,Female,52,No,No,No,No,0,CUTTOD7673,California,Temecula,92592
PMJMMR8871,2320-JRSDE,3,Churned,Yes,1,73,4633,Attitude,Attitude of service provider,1,0,0,0,FFOWNPEYZ7468,Yes,1,1,Unknown/None,Yes,7.49,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.9,19.9,0.0,0,7.49,27.39,Female,33,No,No,Yes,Yes,1,WSDJFK7569,California,Richgrove,93261
JEWMKQ3262,0601-WZHJF,3,Churned,Yes,1,76,5360,Attitude,Attitude of service provider,1,0,0,0,NMUCRKOUR9399,Yes,1,14,Offer D,No,0.0,No,Yes,DSL,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,46.35,667.7,0.0,0,0.0,667.7,Male,53,No,No,Yes,No,0,QJUUNO5643,California,Shafter,93263
ABNOEE3114,5143-WMWOG,2,Churned,Yes,1,83,2051,Attitude,Attitude of support person,1,0,0,0,MZGGCGPYT1896,No,0,1,Unknown/None,Yes,17.61,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.95,19.95,0.0,0,17.61,37.56,Male,62,No,No,No,No,0,PUVHID8625,California,Stratford,93266
MVNBVJ7374,5393-RXQSZ,3,Churned,Yes,1,91,2199,Attitude,Attitude of support person,1,0,0,0,IHMYDMHSN6499,No,0,1,Unknown/None,Yes,19.32,No,Yes,Fiber Optic,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.6,79.6,0.0,0,19.32,98.91999999999999,Male,40,No,No,No,No,0,IYASUY5352,California,Taft,93268
NFGKQN2722,0231-LXVAP,3,Churned,Yes,1,66,3389,Competitor,Competitor made better offer,0,0,1,0,SHHASTAEU9789,No,0,1,Unknown/None,Yes,44.56,No,Yes,Fiber Optic,27,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,75.9,0.0,0,44.56,120.46000000000001,Male,23,Yes,No,No,No,0,PFYSIU2534,California,Temecula,92592
AGWLDC3664,9444-JTXHZ,3,Churned,Yes,1,83,5973,Other,Don't know,0,0,0,0,SKWMQXIWS1961,Yes,1,1,Unknown/None,Yes,35.15,No,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,76.2,76.2,0.0,50,35.15,161.35,Male,53,No,No,Yes,No,0,TUCZCR4858,California,Tulare,93274
RXTEQJ1566,5510-BOIUJ,3,Churned,Yes,1,80,5437,Attitude,Attitude of service provider,1,0,0,0,UAFFPZQFN5885,No,0,1,Unknown/None,Yes,12.81,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.25,19.25,0.0,0,12.81,32.06,Male,35,No,No,No,Yes,7,IFPJBX6546,California,Visalia,93277
MSAZHQ9528,4471-KXAUH,3,Churned,Yes,1,91,2514,Attitude,Attitude of service provider,1,0,0,0,OARPUDSUJ1354,Yes,1,42,Unknown/None,Yes,10.73,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.3,3588.4,0.0,0,450.66,4039.06,Female,58,No,No,Yes,No,0,FJBDTA2571,California,Woody,93287
GVOXKK1514,7638-QVMVY,2,Churned,Yes,1,92,3735,Attitude,Attitude of support person,1,0,0,0,IETGNJIGY3751,No,0,7,Unknown/None,Yes,26.09,No,Yes,Fiber Optic,2,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.0,522.95,0.0,0,182.63,705.58,Female,63,No,No,No,No,0,JLWKKC6365,California,Visalia,93292
UNQCAO1171,3244-DCJWY,1,Churned,Yes,1,89,4133,Competitor,Competitor had better devices,0,0,1,0,EJSHAYKKA8497,No,0,1,Offer E,Yes,23.0,No,Yes,Fiber Optic,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,70.25,0.0,0,23.0,93.25,Female,27,Yes,No,No,No,0,YHMBOU8286,California,Bakersfield,93312
VQOLYU8463,7812-FZHPE,1,Churned,Yes,1,86,4648,Price,Long distance charges,0,0,0,1,FLEJWZEQL9341,Yes,1,17,Offer D,Yes,18.26,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.1,409.9,0.0,0,310.42,720.3199999999999,Female,31,No,No,Yes,Yes,2,BEWIYD1922,California,Bradley,93426
KHZNQD9968,4797-AXPXK,1,Churned,Yes,1,93,4531,Attitude,Attitude of service provider,1,0,0,0,KPTSVZLRQ2465,No,0,1,Offer E,Yes,43.48,No,Yes,DSL,16,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.0,60.0,0.0,10,43.48,113.47999999999999,Female,64,No,No,No,Yes,2,AQOIUJ8829,California,Lompoc,93436
IUXBXL6938,5229-PRWKT,3,Churned,Yes,1,80,4193,Attitude,Attitude of service provider,1,0,0,0,QKZGTBQIL4221,No,0,8,Offer E,Yes,24.76,Yes,Yes,Fiber Optic,2,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.55,649.65,0.0,0,198.08,847.73,Male,47,No,No,No,No,0,YXPJAG4568,California,Lompoc,93437
VZQXYC2547,5057-LCOUI,3,Churned,Yes,1,94,4119,Attitude,Attitude of support person,1,0,0,0,ZOUBRLGMC7322,No,0,39,Offer C,No,0.0,No,Yes,DSL,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.75,2011.4,0.0,0,0.0,2011.4,Female,35,No,No,No,No,0,QHQEDG1153,California,Nipomo,93444
IUTQWG9888,0156-FVPTA,2,Churned,Yes,1,87,5102,Attitude,Attitude of service provider,1,0,0,0,URBKTZWMV1547,Yes,1,22,Offer D,Yes,27.24,No,Yes,DSL,21,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1152.7,0.0,0,599.28,1751.98,Male,48,No,No,Yes,No,0,DSQCIU8123,California,Solvang,93463
ORHCNS8992,1984-FCOWB,2,Churned,Yes,1,91,4191,Attitude,Attitude of service provider,1,0,0,0,ZARTDDNXI3365,Yes,1,70,Offer A,Yes,41.88,Yes,Yes,Fiber Optic,59,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,109.5,7674.55,0.0,150,2931.6000000000004,10756.150000000001,Female,21,Yes,No,Yes,No,0,HOKLJF7883,California,Templeton,93465
XNSBIF5917,0654-HMSHN,2,Churned,Yes,1,77,3796,Attitude,Attitude of support person,1,0,0,0,CLTKKEJFB3383,Yes,1,21,Offer D,Yes,42.65,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.4,2157.95,0.0,0,895.65,3053.6,Male,45,No,No,Yes,No,0,SGZZZN1829,California,Mojave,93501
YRNKBH1311,5196-SGOAK,3,Churned,Yes,1,93,4884,Attitude,Attitude of support person,1,0,0,0,EHXBOPTWV7354,No,0,1,Offer E,Yes,9.05,No,Yes,Fiber Optic,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,75.7,0.0,0,9.05,84.75,Female,39,No,No,No,No,0,VSFESV3145,California,Caliente,93518
KVVGCY1925,6108-OQZDQ,3,Churned,Yes,1,72,2570,Attitude,Attitude of service provider,1,0,0,0,WYFYSSOII2383,Yes,4,4,Offer E,Yes,9.98,Yes,Yes,Fiber Optic,51,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.95,384.5,0.0,0,39.92,424.42,Female,21,Yes,No,Yes,No,0,DPETWE4846,California,Keene,93531
IUJHEC9826,0363-QJVFX,1,Churned,Yes,1,69,2541,Attitude,Attitude of service provider,1,0,0,0,MWWFZLIHV3291,No,0,32,Offer C,Yes,27.69,Yes,Yes,Fiber Optic,73,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,108.15,3432.9,0.0,0,886.08,4318.9800000000005,Male,22,Yes,No,No,No,0,YHEWGT7294,California,Lake Hughes,93532
ZBZWIM6387,9840-DVNDC,2,Churned,Yes,1,96,2181,Attitude,Attitude of support person,1,0,0,0,TRIZNQGYC8558,No,0,6,Unknown/None,Yes,6.4,No,Yes,Fiber Optic,26,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,80.5,463.05,0.0,10,38.400000000000006,511.45000000000005,Male,45,No,No,No,No,0,KPFFHO1754,California,Lancaster,93536
TXKYGQ7615,8042-JVNFH,3,Churned,Yes,1,92,5730,Attitude,Attitude of support person,1,0,0,0,YCDDQBKQV5691,No,0,1,Unknown/None,Yes,35.28,No,Yes,Fiber Optic,51,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,71.35,0.0,0,35.28,106.63,Male,23,Yes,No,No,No,0,GZPCLN7575,California,Olancha,93549
VGJMCW7485,3374-LXDEV,1,Churned,Yes,1,75,2226,Competitor,Competitor had better devices,0,0,1,0,NDQMWQJSG9394,No,0,13,Offer D,Yes,8.59,Yes,Yes,Fiber Optic,15,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.4,1132.35,0.0,0,111.67,1244.02,Female,42,No,No,No,No,0,IODLNA8342,California,Pearblossom,93553
ZQTSRE6371,5049-GLYVG,1,Churned,Yes,1,90,3618,Price,Long distance charges,0,0,0,1,EJGDOHPKL3564,No,0,1,Offer E,Yes,47.26,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.6,20.6,0.0,0,47.26,67.86,Male,56,No,No,No,No,0,MUCVXR5962,California,Badger,93603
FLJBPE5789,5883-GTGVD,1,Churned,Yes,1,76,3670,Competitor,Competitor had better devices,0,0,1,0,YTTVXKHRQ8264,No,0,19,Offer D,Yes,2.19,Yes,Yes,Fiber Optic,18,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,1931.75,0.0,0,41.61,1973.36,Male,54,No,No,No,No,0,CJENOA8293,California,Biola,93606
HWIUBL4294,4817-QRJSX,2,Churned,Yes,1,95,2946,Attitude,Attitude of support person,1,0,0,0,MPXKHLRSF8133,No,0,10,Offer D,Yes,49.5,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.0,818.05,0.0,0,495.0,1313.05,Female,46,No,No,No,No,0,KSJRGF7472,California,Clovis,93612
